scene_id,template,mixture_path,duration,n_events,first_event_text
mix_000340,random_mix,audio/mix_000340.wav,28.4,4,说话者描述当前场景。
mix_000341,random_mix,audio/mix_000341.wav,18.8,3,"""月亮代表我的心"""
mix_000342,random_mix,audio/mix_000342.wav,26.5,4,一名说话者正在讲话。
mix_000343,random_mix,audio/mix_000343.wav,25.4,3,一名说话者正在讲话。
mix_000344,random_mix,audio/mix_000344.wav,25.8,4,A speaker is talking.
mix_000345,random_mix,audio/mix_000345.wav,14.8,3,"""月亮代表我的心"""
mix_000346,random_mix,audio/mix_000346.wav,20.6,4,"""take me home tonight"""
mix_000347,random_mix,audio/mix_000347.wav,26.9,4,短促的撞击声。
mix_000348,random_mix,audio/mix_000348.wav,20.5,2,说话者描述当前场景。
mix_000349,random_mix,audio/mix_000349.wav,21.1,2,A glass breaking sound.
mix_000350,random_mix,audio/mix_000350.wav,21.3,2,A glass breaking sound.
mix_000351,random_mix,audio/mix_000351.wav,11.9,2,"""月亮代表我的心"""
mix_000352,random_mix,audio/mix_000352.wav,18.3,2,远处的犬吠。
mix_000353,random_mix,audio/mix_000353.wav,16.9,4,"""don't stop believing, hold on to that feeling"""
mix_000354,random_mix,audio/mix_000354.wav,22.1,4,A speaker is talking.
mix_000355,random_mix,audio/mix_000355.wav,23.1,3,"""月亮代表我的心"""
mix_000356,random_mix,audio/mix_000356.wav,11.3,2,"""la la la, dancing in the rain"""
mix_000357,random_mix,audio/mix_000357.wav,15.7,2,Background music plays steadily.
mix_000358,random_mix,audio/mix_000358.wav,19.3,4,一名说话者正在讲话。
mix_000359,random_mix,audio/mix_000359.wav,12.8,4,一名说话者正在讲话。
mix_000360,random_mix,audio/mix_000360.wav,13.9,2,说话者描述当前场景。
mix_000361,random_mix,audio/mix_000361.wav,14.7,4,电子伴奏循环播放。
mix_000362,random_mix,audio/mix_000362.wav,14.8,2,电子伴奏循环播放。
mix_000363,random_mix,audio/mix_000363.wav,22.7,2,"""don't stop believing, hold on to that feeling"""
mix_000364,random_mix,audio/mix_000364.wav,14.0,2,"""月亮代表我的心"""
mix_000365,random_mix,audio/mix_000365.wav,11.0,4,"""take me home tonight"""
mix_000366,random_mix,audio/mix_000366.wav,12.6,2,短促的撞击声。
mix_000367,random_mix,audio/mix_000367.wav,12.3,2,说话者描述当前场景。
mix_000368,random_mix,audio/mix_000368.wav,11.3,3,短促的撞击声。
mix_000369,random_mix,audio/mix_000369.wav,24.1,4,"""月亮代表我的心"""
mix_000370,random_mix,audio/mix_000370.wav,13.9,4,远处的犬吠。
mix_000371,random_mix,audio/mix_000371.wav,15.1,2,A speaker is talking.
mix_000372,random_mix,audio/mix_000372.wav,20.2,4,远处的犬吠。
mix_000373,random_mix,audio/mix_000373.wav,22.5,3,A speaker is talking.
mix_000374,random_mix,audio/mix_000374.wav,21.3,2,短促的撞击声。
mix_000375,random_mix,audio/mix_000375.wav,20.9,4,一名说话者正在讲话。
mix_000376,random_mix,audio/mix_000376.wav,12.9,2,"""la la la, dancing in the rain"""
mix_000377,random_mix,audio/mix_000377.wav,26.5,2,短促的撞击声。
mix_000378,random_mix,audio/mix_000378.wav,10.6,2,一名说话者正在讲话。
mix_000379,random_mix,audio/mix_000379.wav,18.6,3,说话者描述当前场景。
mix_000380,random_mix,audio/mix_000380.wav,13.7,4,说话者描述当前场景。
mix_000381,random_mix,audio/mix_000381.wav,18.9,3,"""don't stop believing, hold on to that feeling"""
mix_000382,random_mix,audio/mix_000382.wav,21.8,4,"""don't stop believing, hold on to that feeling"""
mix_000383,random_mix,audio/mix_000383.wav,29.1,2,Background music plays steadily.
mix_000384,random_mix,audio/mix_000384.wav,23.5,3,Background music plays steadily.
mix_000385,random_mix,audio/mix_000385.wav,20.2,4,"""take me home tonight"""
mix_000386,random_mix,audio/mix_000386.wav,25.1,2,短促的撞击声。
mix_000387,random_mix,audio/mix_000387.wav,27.4,3,"""la la la, dancing in the rain"""
mix_000388,random_mix,audio/mix_000388.wav,19.9,2,一次玻璃破碎声。
mix_000389,random_mix,audio/mix_000389.wav,12.7,2,说话者描述当前场景。
mix_000390,random_mix,audio/mix_000390.wav,14.4,3,背景音乐持续播放，节奏平稳。
mix_000391,random_mix,audio/mix_000391.wav,24.5,3,一次玻璃破碎声。
mix_000392,random_mix,audio/mix_000392.wav,13.7,4,"""la la la, dancing in the rain"""
mix_000393,random_mix,audio/mix_000393.wav,12.4,4,"""la la la, dancing in the rain"""
mix_000394,random_mix,audio/mix_000394.wav,18.7,2,Background music plays steadily.
mix_000395,random_mix,audio/mix_000395.wav,18.6,2,电子伴奏循环播放。
mix_000396,random_mix,audio/mix_000396.wav,24.7,4,一名说话者正在讲话。
mix_000397,random_mix,audio/mix_000397.wav,11.5,3,A glass breaking sound.
mix_000398,random_mix,audio/mix_000398.wav,12.5,4,说话者描述当前场景。
mix_000399,random_mix,audio/mix_000399.wav,16.3,3,电子伴奏循环播放。
mix_000400,random_mix,audio/mix_000400.wav,21.3,4,一名说话者正在讲话。
mix_000401,random_mix,audio/mix_000401.wav,20.1,3,说话者描述当前场景。
mix_000402,random_mix,audio/mix_000402.wav,28.6,2,Background music plays steadily.
mix_000403,random_mix,audio/mix_000403.wav,23.3,2,说话者描述当前场景。
mix_000404,random_mix,audio/mix_000404.wav,28.4,2,说话者描述当前场景。
mix_000405,random_mix,audio/mix_000405.wav,27.6,3,Background music plays steadily.
mix_000406,random_mix,audio/mix_000406.wav,10.7,3,A speaker is talking.
mix_000407,random_mix,audio/mix_000407.wav,24.8,4,"""take me home tonight"""
mix_000408,random_mix,audio/mix_000408.wav,20.1,4,Background music plays steadily.
mix_000409,random_mix,audio/mix_000409.wav,27.3,4,背景音乐持续播放，节奏平稳。
mix_000410,random_mix,audio/mix_000410.wav,26.1,3,A speaker is talking.
mix_000411,random_mix,audio/mix_000411.wav,11.9,4,"""la la la, dancing in the rain"""
mix_000412,random_mix,audio/mix_000412.wav,14.3,4,"""take me home tonight"""
mix_000413,random_mix,audio/mix_000413.wav,14.5,4,"""take me home tonight"""
mix_000414,random_mix,audio/mix_000414.wav,11.9,3,远处的犬吠。
mix_000415,random_mix,audio/mix_000415.wav,23.2,3,远处的犬吠。
mix_000416,random_mix,audio/mix_000416.wav,21.2,3,远处的犬吠。
mix_000417,random_mix,audio/mix_000417.wav,11.9,2,A glass breaking sound.
mix_000418,random_mix,audio/mix_000418.wav,12.0,3,"""don't stop believing, hold on to that feeling"""
mix_000419,random_mix,audio/mix_000419.wav,22.8,2,"""la la la, dancing in the rain"""
mix_000420,random_mix,audio/mix_000420.wav,21.8,4,背景音乐持续播放，节奏平稳。
mix_000421,random_mix,audio/mix_000421.wav,28.0,4,背景音乐持续播放，节奏平稳。
mix_000422,random_mix,audio/mix_000422.wav,20.4,4,一名说话者正在讲话。
mix_000423,random_mix,audio/mix_000423.wav,17.9,4,电子伴奏循环播放。
mix_000424,random_mix,audio/mix_000424.wav,16.5,3,Background music plays steadily.
mix_000425,random_mix,audio/mix_000425.wav,23.2,4,"""don't stop believing, hold on to that feeling"""
mix_000426,random_mix,audio/mix_000426.wav,25.9,4,Background music plays steadily.
mix_000427,random_mix,audio/mix_000427.wav,23.1,3,一次玻璃破碎声。
mix_000428,random_mix,audio/mix_000428.wav,25.8,2,"""月亮代表我的心"""
mix_000429,random_mix,audio/mix_000429.wav,21.5,4,Background music plays steadily.
mix_000430,random_mix,audio/mix_000430.wav,10.4,2,A speaker is talking.
mix_000431,random_mix,audio/mix_000431.wav,10.5,2,"""月亮代表我的心"""
mix_000432,random_mix,audio/mix_000432.wav,12.2,4,短促的撞击声。
mix_000433,random_mix,audio/mix_000433.wav,26.0,2,A speaker is talking.
mix_000434,random_mix,audio/mix_000434.wav,22.2,4,"""take me home tonight"""
mix_000435,random_mix,audio/mix_000435.wav,18.9,4,一次玻璃破碎声。
mix_000436,random_mix,audio/mix_000436.wav,29.2,2,Background music plays steadily.
mix_000437,random_mix,audio/mix_000437.wav,13.2,2,Background music plays steadily.
mix_000438,random_mix,audio/mix_000438.wav,10.3,4,A glass breaking sound.
mix_000439,random_mix,audio/mix_000439.wav,24.4,3,Background music plays steadily.
mix_000440,random_mix,audio/mix_000440.wav,28.9,4,电子伴奏循环播放。
mix_000441,random_mix,audio/mix_000441.wav,24.1,4,"""take me home tonight"""
mix_000442,random_mix,audio/mix_000442.wav,17.2,4,A glass breaking sound.
mix_000443,random_mix,audio/mix_000443.wav,20.7,4,说话者描述当前场景。
mix_000444,random_mix,audio/mix_000444.wav,10.6,3,背景音乐持续播放，节奏平稳。
mix_000445,random_mix,audio/mix_000445.wav,20.3,4,一次玻璃破碎声。
mix_000446,random_mix,audio/mix_000446.wav,17.6,3,A speaker is talking.
mix_000447,random_mix,audio/mix_000447.wav,24.1,4,说话者描述当前场景。
mix_000448,random_mix,audio/mix_000448.wav,24.1,3,"""don't stop believing, hold on to that feeling"""
mix_000449,random_mix,audio/mix_000449.wav,10.4,3,电子伴奏循环播放。
mix_000450,random_mix,audio/mix_000450.wav,17.4,4,一名说话者正在讲话。
mix_000451,random_mix,audio/mix_000451.wav,20.9,2,Background music plays steadily.
mix_000452,random_mix,audio/mix_000452.wav,21.5,2,背景音乐持续播放，节奏平稳。
mix_000453,random_mix,audio/mix_000453.wav,19.3,3,A speaker is talking.
mix_000454,random_mix,audio/mix_000454.wav,12.0,2,"""月亮代表我的心"""
mix_000455,random_mix,audio/mix_000455.wav,14.1,3,短促的撞击声。
mix_000456,random_mix,audio/mix_000456.wav,17.9,3,电子伴奏循环播放。
mix_000457,random_mix,audio/mix_000457.wav,13.0,2,Background music plays steadily.
mix_000458,random_mix,audio/mix_000458.wav,26.3,3,短促的撞击声。
mix_000459,random_mix,audio/mix_000459.wav,18.7,3,"""take me home tonight"""
mix_000460,random_mix,audio/mix_000460.wav,14.5,2,远处的犬吠。
mix_000461,random_mix,audio/mix_000461.wav,15.1,2,"""take me home tonight"""
mix_000462,random_mix,audio/mix_000462.wav,28.7,3,Background music plays steadily.
mix_000463,random_mix,audio/mix_000463.wav,16.4,4,"""la la la, dancing in the rain"""
mix_000464,random_mix,audio/mix_000464.wav,28.4,4,"""月亮代表我的心"""
mix_000465,random_mix,audio/mix_000465.wav,23.1,2,一名说话者正在讲话。
mix_000466,random_mix,audio/mix_000466.wav,19.2,3,一次玻璃破碎声。
mix_000467,random_mix,audio/mix_000467.wav,17.1,4,说话者描述当前场景。
mix_000468,random_mix,audio/mix_000468.wav,22.2,4,电子伴奏循环播放。
mix_000469,random_mix,audio/mix_000469.wav,26.2,3,A glass breaking sound.
mix_000470,random_mix,audio/mix_000470.wav,15.9,2,远处的犬吠。
mix_000471,random_mix,audio/mix_000471.wav,21.8,2,"""月亮代表我的心"""
mix_000472,random_mix,audio/mix_000472.wav,26.5,2,"""don't stop believing, hold on to that feeling"""
mix_000473,random_mix,audio/mix_000473.wav,29.2,3,背景音乐持续播放，节奏平稳。
mix_000474,random_mix,audio/mix_000474.wav,29.9,2,"""take me home tonight"""
mix_000475,random_mix,audio/mix_000475.wav,29.6,2,电子伴奏循环播放。
mix_000476,random_mix,audio/mix_000476.wav,19.7,2,电子伴奏循环播放。
mix_000477,random_mix,audio/mix_000477.wav,12.7,4,"""la la la, dancing in the rain"""
mix_000478,random_mix,audio/mix_000478.wav,15.2,4,背景音乐持续播放，节奏平稳。
mix_000479,random_mix,audio/mix_000479.wav,29.9,4,"""don't stop believing, hold on to that feeling"""
mix_000480,random_mix,audio/mix_000480.wav,23.8,2,"""la la la, dancing in the rain"""
mix_000481,random_mix,audio/mix_000481.wav,28.0,3,电子伴奏循环播放。
mix_000482,random_mix,audio/mix_000482.wav,16.8,3,"""don't stop believing, hold on to that feeling"""
mix_000483,random_mix,audio/mix_000483.wav,14.9,3,说话者描述当前场景。
mix_000484,random_mix,audio/mix_000484.wav,10.9,4,"""月亮代表我的心"""
mix_000485,random_mix,audio/mix_000485.wav,21.7,3,短促的撞击声。
mix_000486,random_mix,audio/mix_000486.wav,12.2,4,电子伴奏循环播放。
mix_000487,random_mix,audio/mix_000487.wav,11.1,3,背景音乐持续播放，节奏平稳。
mix_000488,random_mix,audio/mix_000488.wav,17.0,3,电子伴奏循环播放。
mix_000489,random_mix,audio/mix_000489.wav,25.0,2,"""la la la, dancing in the rain"""
mix_000490,random_mix,audio/mix_000490.wav,17.2,2,A speaker is talking.
mix_000491,random_mix,audio/mix_000491.wav,12.7,3,一次玻璃破碎声。
mix_000492,random_mix,audio/mix_000492.wav,17.7,4,短促的撞击声。
mix_000493,random_mix,audio/mix_000493.wav,20.1,3,Background music plays steadily.
mix_000494,random_mix,audio/mix_000494.wav,26.0,3,一次玻璃破碎声。
mix_000495,random_mix,audio/mix_000495.wav,16.0,4,一名说话者正在讲话。
mix_000496,random_mix,audio/mix_000496.wav,29.3,4,电子伴奏循环播放。
mix_000497,random_mix,audio/mix_000497.wav,14.8,4,说话者描述当前场景。
mix_000498,random_mix,audio/mix_000498.wav,16.9,4,Background music plays steadily.
mix_000499,random_mix,audio/mix_000499.wav,11.5,2,背景音乐持续播放，节奏平稳。
mix_000500,random_mix,audio/mix_000500.wav,13.7,2,说话者描述当前场景。
