scene_id,template,mixture_path,duration,n_events,first_event_text
mix_000313,speech_music_sfx,audio/mix_000313.wav,20.6,3,Background music plays steadily.
mix_000314,music_with_sfx,audio/mix_000314.wav,11.8,2,背景音乐持续播放，节奏平稳。
mix_000315,music_with_sfx,audio/mix_000315.wav,27.0,2,Background music plays steadily.
mix_000316,speech_music_sfx,audio/mix_000316.wav,20.9,3,电子伴奏循环播放。
mix_000317,speech_music_sfx,audio/mix_000317.wav,15.6,3,电子伴奏循环播放。
mix_000318,music_with_sfx,audio/mix_000318.wav,21.3,2,Background music plays steadily.
mix_000319,music_with_sfx,audio/mix_000319.wav,11.1,2,电子伴奏循环播放。
mix_000320,ambient_with_intermittent_sfx,audio/mix_000320.wav,12.7,2,持续的环境噪声。
mix_000321,speech_over_music,audio/mix_000321.wav,18.3,2,Background music plays steadily.
mix_000322,isolated_sfx,audio/mix_000322.wav,14.1,1,短促的撞击声。
mix_000323,music_with_sfx,audio/mix_000323.wav,20.6,2,背景音乐持续播放，节奏平稳。
mix_000324,music_with_sfx,audio/mix_000324.wav,27.4,2,电子伴奏循环播放。
mix_000325,speech_over_music,audio/mix_000325.wav,24.7,2,背景音乐持续播放，节奏平稳。
mix_000326,repeated_event,audio/mix_000326.wav,26.5,1,一次玻璃破碎声。
mix_000327,isolated_sfx,audio/mix_000327.wav,16.9,1,远处的犬吠。
mix_000328,ambient_with_intermittent_sfx,audio/mix_000328.wav,23.5,2,雨声背景。
mix_000329,music_with_sfx,audio/mix_000329.wav,12.6,2,电子伴奏循环播放。
mix_000330,speech_music_sfx,audio/mix_000330.wav,14.0,3,电子伴奏循环播放。
mix_000331,speech_over_music,audio/mix_000331.wav,25.2,2,背景音乐持续播放，节奏平稳。
mix_000332,music_with_sfx,audio/mix_000332.wav,17.1,2,Background music plays steadily.
mix_000333,speech_over_music,audio/mix_000333.wav,26.3,2,Background music plays steadily.
mix_000334,speech_over_music,audio/mix_000334.wav,18.1,2,背景音乐持续播放，节奏平稳。
mix_000335,ambient_with_intermittent_sfx,audio/mix_000335.wav,15.8,2,Ambient room tone.
mix_000336,speech_over_music,audio/mix_000336.wav,26.9,2,背景音乐持续播放，节奏平稳。
mix_000337,speech_over_music,audio/mix_000337.wav,23.7,2,Background music plays steadily.
mix_000338,speech_over_music,audio/mix_000338.wav,25.9,2,Background music plays steadily.
mix_000339,music_with_sfx,audio/mix_000339.wav,21.3,2,电子伴奏循环播放。
mix_000340,speech_music_sfx,audio/mix_000340.wav,28.4,3,背景音乐持续播放，节奏平稳。
mix_000341,speech_over_music,audio/mix_000341.wav,18.8,2,电子伴奏循环播放。
mix_000342,ambient_with_intermittent_sfx,audio/mix_000342.wav,26.5,2,雨声背景。
mix_000343,ambient_with_intermittent_sfx,audio/mix_000343.wav,25.4,2,持续的环境噪声。
mix_000344,speech_over_music,audio/mix_000344.wav,25.8,2,背景音乐持续播放，节奏平稳。
mix_000345,music_with_sfx,audio/mix_000345.wav,14.8,2,电子伴奏循环播放。
mix_000346,speech_music_sfx,audio/mix_000346.wav,20.6,3,Background music plays steadily.
mix_000347,repeated_event,audio/mix_000347.wav,26.9,1,一次玻璃破碎声。
mix_000348,music_with_sfx,audio/mix_000348.wav,20.5,2,Background music plays steadily.
mix_000349,ambient_with_intermittent_sfx,audio/mix_000349.wav,21.1,2,雨声背景。
mix_000350,music_with_sfx,audio/mix_000350.wav,21.3,2,电子伴奏循环播放。
mix_000351,music_with_sfx,audio/mix_000351.wav,11.9,2,电子伴奏循环播放。
mix_000352,music_with_sfx,audio/mix_000352.wav,18.3,2,电子伴奏循环播放。
mix_000353,speech_music_sfx,audio/mix_000353.wav,16.9,3,背景音乐持续播放，节奏平稳。
mix_000354,speech_over_music,audio/mix_000354.wav,22.1,2,一名说话者正在讲话。
mix_000355,speech_music_sfx,audio/mix_000355.wav,23.1,3,Background music plays steadily.
mix_000356,speech_over_music,audio/mix_000356.wav,11.3,2,电子伴奏循环播放。
mix_000357,music_with_sfx,audio/mix_000357.wav,15.7,2,电子伴奏循环播放。
mix_000358,ambient_with_intermittent_sfx,audio/mix_000358.wav,19.3,2,Ambient room tone.
mix_000359,repeated_event,audio/mix_000359.wav,12.8,1,短促的撞击声。
mix_000360,repeated_event,audio/mix_000360.wav,13.9,1,一次玻璃破碎声。
mix_000361,speech_over_music,audio/mix_000361.wav,14.7,2,Background music plays steadily.
mix_000362,speech_over_music,audio/mix_000362.wav,14.8,2,电子伴奏循环播放。
mix_000363,speech_over_music,audio/mix_000363.wav,22.7,2,Background music plays steadily.
mix_000364,isolated_sfx,audio/mix_000364.wav,14.0,1,远处的犬吠。
mix_000365,repeated_event,audio/mix_000365.wav,11.0,1,远处的犬吠。
mix_000366,speech_music_sfx,audio/mix_000366.wav,12.6,3,Background music plays steadily.
mix_000367,isolated_sfx,audio/mix_000367.wav,12.3,1,远处的犬吠。
mix_000368,repeated_event,audio/mix_000368.wav,11.3,1,一次玻璃破碎声。
mix_000369,speech_over_music,audio/mix_000369.wav,24.1,2,电子伴奏循环播放。
mix_000370,speech_over_music,audio/mix_000370.wav,13.9,2,背景音乐持续播放，节奏平稳。
mix_000371,repeated_event,audio/mix_000371.wav,15.1,1,短促的撞击声。
mix_000372,speech_over_music,audio/mix_000372.wav,20.2,2,电子伴奏循环播放。
mix_000373,speech_over_music,audio/mix_000373.wav,22.5,2,电子伴奏循环播放。
mix_000374,speech_over_music,audio/mix_000374.wav,21.3,2,背景音乐持续播放，节奏平稳。
mix_000375,speech_over_music,audio/mix_000375.wav,20.9,2,背景音乐持续播放，节奏平稳。
mix_000376,repeated_event,audio/mix_000376.wav,12.9,1,远处的犬吠。
mix_000377,music_with_sfx,audio/mix_000377.wav,26.5,2,电子伴奏循环播放。
mix_000378,speech_over_music,audio/mix_000378.wav,10.6,2,电子伴奏循环播放。
mix_000379,speech_over_music,audio/mix_000379.wav,18.6,2,电子伴奏循环播放。
mix_000380,speech_music_sfx,audio/mix_000380.wav,13.7,3,背景音乐持续播放，节奏平稳。
mix_000381,ambient_with_intermittent_sfx,audio/mix_000381.wav,18.9,2,Ambient room tone.
mix_000382,speech_music_sfx,audio/mix_000382.wav,21.8,3,电子伴奏循环播放。
mix_000383,ambient_with_intermittent_sfx,audio/mix_000383.wav,29.1,2,持续的环境噪声。
mix_000384,speech_music_sfx,audio/mix_000384.wav,23.5,3,电子伴奏循环播放。
mix_000385,speech_music_sfx,audio/mix_000385.wav,20.2,3,电子伴奏循环播放。
mix_000386,speech_music_sfx,audio/mix_000386.wav,25.1,3,背景音乐持续播放，节奏平稳。
mix_000387,repeated_event,audio/mix_000387.wav,27.4,1,A glass breaking sound.
mix_000388,isolated_sfx,audio/mix_000388.wav,19.9,1,一次玻璃破碎声。
mix_000389,ambient_with_intermittent_sfx,audio/mix_000389.wav,12.7,2,Ambient room tone.
mix_000390,isolated_sfx,audio/mix_000390.wav,14.4,1,短促的撞击声。
mix_000391,ambient_with_intermittent_sfx,audio/mix_000391.wav,24.5,2,Ambient room tone.
mix_000392,speech_over_music,audio/mix_000392.wav,13.7,2,Background music plays steadily.
mix_000393,speech_music_sfx,audio/mix_000393.wav,12.4,3,Background music plays steadily.
mix_000394,speech_music_sfx,audio/mix_000394.wav,18.7,3,背景音乐持续播放，节奏平稳。
mix_000395,repeated_event,audio/mix_000395.wav,18.6,1,远处的犬吠。
mix_000396,music_with_sfx,audio/mix_000396.wav,24.7,2,电子伴奏循环播放。
mix_000397,isolated_sfx,audio/mix_000397.wav,11.5,1,A glass breaking sound.
mix_000398,music_with_sfx,audio/mix_000398.wav,12.5,2,电子伴奏循环播放。
mix_000399,speech_music_sfx,audio/mix_000399.wav,16.3,3,背景音乐持续播放，节奏平稳。
mix_000400,repeated_event,audio/mix_000400.wav,21.3,1,一次玻璃破碎声。
mix_000401,isolated_sfx,audio/mix_000401.wav,20.1,1,远处的犬吠。
mix_000402,speech_music_sfx,audio/mix_000402.wav,28.6,3,电子伴奏循环播放。
mix_000403,speech_over_music,audio/mix_000403.wav,23.3,2,Background music plays steadily.
mix_000404,speech_over_music,audio/mix_000404.wav,28.4,2,Background music plays steadily.
mix_000405,speech_music_sfx,audio/mix_000405.wav,27.6,3,Background music plays steadily.
mix_000406,speech_over_music,audio/mix_000406.wav,10.7,2,背景音乐持续播放，节奏平稳。
mix_000407,speech_over_music,audio/mix_000407.wav,24.8,2,电子伴奏循环播放。
mix_000408,repeated_event,audio/mix_000408.wav,20.1,1,远处的犬吠。
mix_000409,ambient_with_intermittent_sfx,audio/mix_000409.wav,27.3,2,持续的环境噪声。
mix_000410,music_with_sfx,audio/mix_000410.wav,26.1,2,背景音乐持续播放，节奏平稳。
mix_000411,music_with_sfx,audio/mix_000411.wav,11.9,2,Background music plays steadily.
mix_000412,repeated_event,audio/mix_000412.wav,14.3,1,远处的犬吠。
mix_000413,speech_over_music,audio/mix_000413.wav,14.5,2,电子伴奏循环播放。
mix_000414,speech_music_sfx,audio/mix_000414.wav,11.9,3,说话者描述当前场景。
mix_000415,speech_over_music,audio/mix_000415.wav,23.2,2,背景音乐持续播放，节奏平稳。
mix_000416,speech_over_music,audio/mix_000416.wav,21.2,2,Background music plays steadily.
mix_000417,repeated_event,audio/mix_000417.wav,11.9,1,A glass breaking sound.
mix_000418,speech_over_music,audio/mix_000418.wav,12.0,2,背景音乐持续播放，节奏平稳。
mix_000419,speech_over_music,audio/mix_000419.wav,22.8,2,电子伴奏循环播放。
mix_000420,music_with_sfx,audio/mix_000420.wav,21.8,2,Background music plays steadily.
mix_000421,music_with_sfx,audio/mix_000421.wav,28.0,2,背景音乐持续播放，节奏平稳。
mix_000422,repeated_event,audio/mix_000422.wav,20.4,1,A glass breaking sound.
mix_000423,isolated_sfx,audio/mix_000423.wav,17.9,1,A glass breaking sound.
mix_000424,speech_music_sfx,audio/mix_000424.wav,16.5,3,Background music plays steadily.
mix_000425,speech_over_music,audio/mix_000425.wav,23.2,2,背景音乐持续播放，节奏平稳。
mix_000426,ambient_with_intermittent_sfx,audio/mix_000426.wav,25.9,2,Ambient room tone.
mix_000427,music_with_sfx,audio/mix_000427.wav,23.1,2,Background music plays steadily.
mix_000428,speech_music_sfx,audio/mix_000428.wav,25.8,3,Background music plays steadily.
mix_000429,music_with_sfx,audio/mix_000429.wav,21.5,2,Background music plays steadily.
mix_000430,speech_over_music,audio/mix_000430.wav,10.4,2,背景音乐持续播放，节奏平稳。
mix_000431,music_with_sfx,audio/mix_000431.wav,10.5,2,电子伴奏循环播放。
mix_000432,speech_over_music,audio/mix_000432.wav,12.2,2,背景音乐持续播放，节奏平稳。
mix_000433,speech_over_music,audio/mix_000433.wav,26.0,2,Background music plays steadily.
mix_000434,speech_music_sfx,audio/mix_000434.wav,22.2,3,背景音乐持续播放，节奏平稳。
mix_000435,speech_music_sfx,audio/mix_000435.wav,18.9,3,背景音乐持续播放，节奏平稳。
mix_000436,speech_over_music,audio/mix_000436.wav,29.2,2,Background music plays steadily.
mix_000437,speech_music_sfx,audio/mix_000437.wav,13.2,3,Background music plays steadily.
mix_000438,music_with_sfx,audio/mix_000438.wav,10.3,2,Background music plays steadily.
mix_000439,music_with_sfx,audio/mix_000439.wav,24.4,2,电子伴奏循环播放。
mix_000440,isolated_sfx,audio/mix_000440.wav,28.9,1,远处的犬吠。
mix_000441,music_with_sfx,audio/mix_000441.wav,24.1,2,Background music plays steadily.
mix_000442,repeated_event,audio/mix_000442.wav,17.2,1,A glass breaking sound.
mix_000443,speech_music_sfx,audio/mix_000443.wav,20.7,3,电子伴奏循环播放。
mix_000444,music_with_sfx,audio/mix_000444.wav,10.6,2,背景音乐持续播放，节奏平稳。
mix_000445,speech_music_sfx,audio/mix_000445.wav,20.3,3,背景音乐持续播放，节奏平稳。
mix_000446,music_with_sfx,audio/mix_000446.wav,17.6,2,背景音乐持续播放，节奏平稳。
mix_000447,speech_over_music,audio/mix_000447.wav,24.1,2,背景音乐持续播放，节奏平稳。
mix_000448,speech_music_sfx,audio/mix_000448.wav,24.1,3,背景音乐持续播放，节奏平稳。
mix_000449,speech_music_sfx,audio/mix_000449.wav,10.4,3,电子伴奏循环播放。
mix_000450,isolated_sfx,audio/mix_000450.wav,17.4,1,A glass breaking sound.
mix_000451,speech_over_music,audio/mix_000451.wav,20.9,2,背景音乐持续播放，节奏平稳。
mix_000452,ambient_with_intermittent_sfx,audio/mix_000452.wav,21.5,2,持续的环境噪声。
mix_000453,isolated_sfx,audio/mix_000453.wav,19.3,1,一次玻璃破碎声。
mix_000454,ambient_with_intermittent_sfx,audio/mix_000454.wav,12.0,2,Ambient room tone.
mix_000455,repeated_event,audio/mix_000455.wav,14.1,1,远处的犬吠。
mix_000456,speech_music_sfx,audio/mix_000456.wav,17.9,3,电子伴奏循环播放。
mix_000457,repeated_event,audio/mix_000457.wav,13.0,1,一次玻璃破碎声。
mix_000458,speech_music_sfx,audio/mix_000458.wav,26.3,3,Background music plays steadily.
mix_000459,isolated_sfx,audio/mix_000459.wav,18.7,1,A glass breaking sound.
mix_000460,speech_over_music,audio/mix_000460.wav,14.5,2,电子伴奏循环播放。
mix_000461,isolated_sfx,audio/mix_000461.wav,15.1,1,一次玻璃破碎声。
mix_000462,music_with_sfx,audio/mix_000462.wav,28.7,2,Background music plays steadily.
mix_000463,isolated_sfx,audio/mix_000463.wav,16.4,1,短促的撞击声。
mix_000464,music_with_sfx,audio/mix_000464.wav,28.4,2,电子伴奏循环播放。
mix_000465,isolated_sfx,audio/mix_000465.wav,23.1,1,短促的撞击声。
mix_000466,speech_over_music,audio/mix_000466.wav,19.2,2,背景音乐持续播放，节奏平稳。
mix_000467,speech_over_music,audio/mix_000467.wav,17.1,2,电子伴奏循环播放。
mix_000468,ambient_with_intermittent_sfx,audio/mix_000468.wav,22.2,2,Ambient room tone.
mix_000469,music_with_sfx,audio/mix_000469.wav,26.2,2,电子伴奏循环播放。
mix_000470,ambient_with_intermittent_sfx,audio/mix_000470.wav,15.9,2,Ambient room tone.
mix_000471,ambient_with_intermittent_sfx,audio/mix_000471.wav,21.8,2,雨声背景。
mix_000472,speech_music_sfx,audio/mix_000472.wav,26.5,3,电子伴奏循环播放。
mix_000473,speech_music_sfx,audio/mix_000473.wav,29.2,3,背景音乐持续播放，节奏平稳。
mix_000474,speech_over_music,audio/mix_000474.wav,29.9,2,电子伴奏循环播放。
mix_000475,speech_over_music,audio/mix_000475.wav,29.6,2,Background music plays steadily.
mix_000476,repeated_event,audio/mix_000476.wav,19.7,1,A glass breaking sound.
mix_000477,repeated_event,audio/mix_000477.wav,12.7,1,远处的犬吠。
mix_000478,isolated_sfx,audio/mix_000478.wav,15.2,1,远处的犬吠。
mix_000479,speech_music_sfx,audio/mix_000479.wav,29.9,3,电子伴奏循环播放。
mix_000480,music_with_sfx,audio/mix_000480.wav,23.8,2,Background music plays steadily.
mix_000481,music_with_sfx,audio/mix_000481.wav,28.0,2,Background music plays steadily.
mix_000482,speech_over_music,audio/mix_000482.wav,16.8,2,Background music plays steadily.
mix_000483,music_with_sfx,audio/mix_000483.wav,14.9,2,背景音乐持续播放，节奏平稳。
mix_000484,speech_music_sfx,audio/mix_000484.wav,10.9,3,背景音乐持续播放，节奏平稳。
mix_000485,ambient_with_intermittent_sfx,audio/mix_000485.wav,21.7,2,雨声背景。
mix_000486,ambient_with_intermittent_sfx,audio/mix_000486.wav,12.2,2,雨声背景。
mix_000487,music_with_sfx,audio/mix_000487.wav,11.1,2,电子伴奏循环播放。
mix_000488,speech_over_music,audio/mix_000488.wav,17.0,2,电子伴奏循环播放。
mix_000489,isolated_sfx,audio/mix_000489.wav,25.0,1,A glass breaking sound.
mix_000490,isolated_sfx,audio/mix_000490.wav,17.2,1,A glass breaking sound.
mix_000491,speech_over_music,audio/mix_000491.wav,12.7,2,电子伴奏循环播放。
mix_000492,music_with_sfx,audio/mix_000492.wav,17.7,2,Background music plays steadily.
mix_000493,speech_music_sfx,audio/mix_000493.wav,20.1,3,背景音乐持续播放，节奏平稳。
mix_000494,speech_over_music,audio/mix_000494.wav,26.0,2,背景音乐持续播放，节奏平稳。
mix_000495,ambient_with_intermittent_sfx,audio/mix_000495.wav,16.0,2,持续的环境噪声。
mix_000496,ambient_with_intermittent_sfx,audio/mix_000496.wav,29.3,2,雨声背景。
mix_000497,isolated_sfx,audio/mix_000497.wav,14.8,1,短促的撞击声。
mix_000498,speech_over_music,audio/mix_000498.wav,16.9,2,电子伴奏循环播放。
mix_000499,speech_over_music,audio/mix_000499.wav,11.5,2,Background music plays steadily.
mix_000500,music_with_sfx,audio/mix_000500.wav,13.7,2,Background music plays steadily.
